TopDepth,BottomDepth,HorizonDepth,ksat_r,dbthirdbar_r,dbfifteenbar_r,COKEY,CHKEY
0,48,,4.0,1.23,,2989661,8178246
48,155,,1.41,1.3,,2989661,8261562
43,114,,0.42,1.55,,2989662,8011616
114,178,,0.42,1.55,,2989662,8094933
0,33,,4.0,1.2,,2989662,8178249
33,43,,4.0,1.4,,2989662,8261565
56,152,,4.0,1.35,,2989663,8011620
0,36,,4.0,1.3,,2989663,8178253
36,56,,4.0,1.3,,2989663,8261569
0,36,,4.0,1.3,,2989664,8094939
36,56,,4.0,1.3,,2989664,8178256
56,152,,4.0,1.35,,2989664,8261572
0,30,,4.0,1.18,,2989665,8094942
30,79,,1.4,1.5,,2989665,8178259
79,89,,,,,2989665,8261575
0,51,,4.0,1.25,,2989667,8011630
51,152,,0.42,1.3,,2989667,8094947
0,10,,4.0,1.3,,2989668,8178266
10,64,,0.42,1.4,,2989668,8261582
64,117,,0.42,1.5,,2989668,8011633
117,155,,0.42,1.55,,2989668,8094950
0,53,,4.0,1.4,,2989669,8011636
53,81,,1.4,1.5,,2989669,8094953
81,91,,,,,2989669,8178270
76,86,,,,,2989672,8011645
0,18,,4.0,1.23,,2989672,8094961
18,36,,4.0,1.38,,2989672,8178278
36,76,,4.0,1.38,,2989672,8261594
38,69,,4.0,1.35,,2989674,8011652
69,86,,4.0,1.35,,2989674,8094969
86,165,,0.0,1.78,,2989674,8178286
0,38,,4.0,1.2,,2989674,8261601
119,130,,,,,2989679,8011667
0,41,,4.0,1.4,,2989679,8178300
41,119,,4.0,1.45,,2989679,8261616
18,36,,4.0,1.55,,2989680,8011670
36,48,,4.0,1.55,,2989680,8094987
48,58,,,,,2989680,8178304
0,18,,4.0,1.4,,2989680,8261619
36,152,,0.42,,,2989681,8011674
0,20,,4.0,,,2989681,8178307
20,36,,4.0,,,2989681,8261623
102,137,,4.0,1.45,,2989682,8011677
137,147,,,,,2989682,8094994
0,23,,4.0,1.18,,2989682,8178310
23,102,,4.0,1.35,,2989682,8261626
0,8,,4.0,0.75,,2989683,8011680
97,152,,0.42,1.68,,2989683,8011681
8,38,,4.0,0.75,,2989683,8094997
38,46,,4.0,1.5,,2989683,8178314
46,97,,0.0,1.75,,2989683,8261630
127,155,,42.34,1.8,,2989684,8011684
0,30,,4.23,1.3,,2989684,8095000
30,79,,4.23,1.55,,2989684,8178317
79,127,,14.11,1.63,,2989684,8261633
33,135,,42.0,,,2989685,8095003
135,152,,141.0,,,2989685,8178320
0,33,,42.0,,,2989685,8011686
51,89,,42.0,1.7,,2989686,8261639
89,99,,,,,2989686,8011690
0,51,,14.0,1.45,,2989686,8178323
0,23,,4.0,1.35,,2989688,8011695
23,132,,1.4,1.4,,2989688,8095012
132,152,,1.4,1.45,,2989688,8178329
0,61,,4.0,1.55,,2989689,8011698
61,117,,14.0,1.65,,2989689,8095015
117,152,,42.0,1.75,,2989689,8178332
124,152,,1.4,1.45,,2989690,8011702
0,25,,1.4,1.45,,2989690,8178335
25,124,,0.42,1.3,,2989690,8261651
132,152,,42.0,1.75,,2989691,8011705
0,36,,4.0,1.35,,2989691,8095021
36,79,,4.0,1.35,,2989691,8178338
79,132,,14.0,1.65,,2989691,8261654
0,51,,14.0,1.45,,2989692,8095024
51,89,,42.0,1.7,,2989692,8178341
89,99,,,,,2989692,8261657
86,152,,141.0,1.9,,2989693,8011710
0,25,,42.0,1.68,,2989693,8178343
25,86,,141.0,1.85,,2989693,8261659
41,152,,4.0,1.35,,2989694,8011713
0,8,,4.0,1.4,,2989694,8095029
8,15,,4.0,1.4,,2989694,8178346
15,41,,4.0,1.35,,2989694,8261662
51,112,,14.11,1.55,,2989695,8011717
112,122,,,,,2989695,8095034
0,10,,4.0,1.35,,2989695,8178350
10,51,,4.0,1.35,,2989695,8261666
46,69,,1.41,1.38,,2989696,8011722
69,71,,,,,2989696,8095039
0,10,,4.0,1.2,,2989696,8178355
71,163,,,,,2989696,8178356
10,46,,1.41,1.38,,2989696,8261671
46,56,,,,,2989697,8011726
0,3,,4.0,1.48,,2989697,8095042
3,23,,1.41,1.38,,2989697,8178359
23,46,,0.0,1.38,,2989697,8261675
0,15,,1.41,1.38,,2989698,8011728
15,104,,0.0,1.23,,2989698,8095045
104,142,,0.0,1.23,,2989698,8178362
142,178,,1.41,1.3,,2989698,8261678
53,81,,,,,2989699,8178366
3,8,,1.41,1.4,,2989699,8261681
81,152,,141.0,1.53,,2989699,8261682
8,30,,0.42,1.35,,2989699,8011732
30,53,,4.0,1.45,,2989699,8095049
0,3,,4.0,1.45,,2989699,8178365
0,20,,4.0,1.38,,2989700,8095053
20,43,,0.42,1.48,,2989700,8178370
43,152,,0.0,1.15,,2989700,8261686
8,23,,1.41,1.4,,2989701,8011740
0,8,,1.41,1.4,,2989701,8095057
23,71,,0.42,1.3,,2989701,8178374
71,97,,,,,2989701,8261690
8,20,,1.41,1.45,,2989702,8011744
20,30,,,,,2989702,8095061
0,8,,4.0,1.35,,2989702,8261693
0,46,,4.0,1.35,,2989703,8095064
46,71,,1.41,1.4,,2989703,8178381
71,152,,0.42,1.45,,2989703,8261697
102,152,,1.41,1.3,,2989704,8095068
0,43,,1.41,1.25,,2989704,8261700
43,102,,0.42,1.3,,2989704,8011751
132,152,,4.23,1.2,,2989705,8011755
0,51,,4.23,1.1,,2989705,8178388
51,132,,4.23,1.2,,2989705,8261704
0,25,,4.23,1.25,,2989706,8095075
25,122,,0.42,1.4,,2989706,8178392
122,152,,4.23,1.25,,2989706,8261708
38,94,,14.11,1.4,,2989707,8011762
94,152,,42.34,1.5,,2989707,8095079
0,15,,14.11,1.3,,2989707,8178395
15,38,,14.11,1.3,,2989707,8261711
0,36,,4.23,1.25,,2989708,8095082
36,89,,4.23,1.25,,2989708,8178399
89,152,,4.23,1.3,,2989708,8261715
23,79,,4.23,1.35,,2989709,8011769
79,89,,14.11,1.55,,2989709,8095086
0,10,,4.23,1.25,,2989709,8178402
89,114,,,,,2989709,8178403
10,23,,4.23,1.25,,2989709,8261718
0,18,,4.23,1.35,,2989710,8011772
18,152,,4.23,1.35,,2989710,8095089
48,152,,1.41,1.3,,2989711,8011775
0,48,,1.41,1.25,,2989711,8261724
0,23,,4.23,1.25,,2989712,8011778
23,79,,1.41,1.3,,2989712,8095095
79,152,,1.41,1.35,,2989712,8178412
137,163,,,,,2989713,8011783
0,13,,14.11,1.3,,2989713,8095099
13,30,,14.11,1.3,,2989713,8178416
30,137,,14.11,1.4,,2989713,8261732
0,15,,4.23,1.35,,2989714,8095103
15,152,,1.41,1.45,,2989714,8178420
30,64,,4.23,1.4,,2989715,8011789
64,112,,4.23,1.4,,2989715,8095106
112,152,,4.23,1.4,,2989715,8178423
0,30,,4.23,1.4,,2989715,8261738
66,152,,4.23,1.25,,2989716,8011794
36,66,,1.41,1.25,,2989716,8095110
0,20,,4.23,1.25,,2989716,8178427
20,36,,4.23,1.25,,2989716,8261743
64,112,,4.23,1.4,,2989717,8011797
112,152,,4.23,1.4,,2989717,8095114
0,30,,4.23,1.4,,2989717,8178430
30,64,,4.23,1.4,,2989717,8261746
25,81,,4.23,1.3,,2989718,8011800
81,155,,4.23,1.38,,2989718,8095117
0,25,,14.11,1.3,,2989718,8261749
0,28,,4.0,1.08,,2989719,8095120
28,89,,4.0,1.15,,2989719,8178437
89,152,,14.11,1.1,,2989719,8261753
0,18,,4.23,1.45,,2989720,8011807
18,58,,0.42,1.33,,2989720,8095124
58,107,,1.41,1.5,,2989720,8178441
107,213,,4.23,1.55,,2989720,8261757
0,8,,4.0,1.25,,2989722,8011813
8,18,,1.41,1.35,,2989722,8095130
18,102,,0.42,1.35,,2989722,8178447
102,152,,1.41,1.45,,2989722,8261763
5,51,,0.42,1.35,,2989723,8011817
51,107,,0.42,1.35,,2989723,8095134
107,152,,1.41,1.3,,2989723,8178451
0,5,,4.0,1.35,,2989723,8261766
8,28,,4.0,1.53,,2989724,8011821
28,36,,1.41,1.53,,2989724,8095138
36,109,,0.0,1.5,,2989724,8178455
0,8,,4.0,1.4,,2989724,8261770
109,152,,0.0,1.5,,2989724,8261771
107,142,,42.0,1.6,,2989725,8011825
142,152,,,,,2989725,8095142
0,33,,42.0,1.7,,2989725,8178458
33,107,,42.0,1.7,,2989725,8261774
0,41,,42.0,1.58,,2989726,8095145
41,58,,141.0,1.63,,2989726,8178462
58,69,,,,,2989726,8261778
58,69,,,,,2989727,8011832
0,41,,42.0,1.58,,2989727,8178465
41,58,,141.0,1.63,,2989727,8261781
0,8,,4.0,1.18,,2989728,8011834
140,178,,0.42,1.45,,2989728,8011835
8,43,,4.0,1.23,,2989728,8095151
43,97,,4.0,1.33,,2989728,8178468
97,140,,4.0,1.45,,2989728,8261784
20,48,,4.0,1.2,,2989729,8011838
48,157,,4.0,1.2,,2989729,8095155
0,20,,4.0,1.1,,2989729,8261787
122,150,,0.42,1.3,,2989730,8011842
0,13,,1.4,1.25,,2989730,8095158
150,178,,1.4,1.2,,2989730,8095159
13,69,,1.4,1.3,,2989730,8178475
69,122,,1.4,1.3,,2989730,8261791
69,99,,4.0,1.38,,2989731,8095162
99,152,,4.0,1.38,,2989731,8178479
0,69,,4.0,1.38,,2989731,8261795
25,43,,4.0,1.3,,2989732,8011850
43,64,,4.0,1.35,,2989732,8095167
0,8,,4.0,1.18,,2989732,8178483
64,152,,4.0,1.45,,2989732,8178484
8,25,,4.0,1.3,,2989732,8261799
25,152,,4.0,1.35,,2989733,8011854
0,8,,4.0,1.25,,2989733,8178487
8,25,,4.0,1.25,,2989733,8261803
0,20,,4.0,1.13,,2989734,8011857
20,64,,4.0,1.38,,2989734,8095174
64,114,,14.0,1.48,,2989734,8178491
114,152,,,,,2989734,8261807
8,43,,4.0,1.23,,2989736,8011865
43,97,,4.0,1.33,,2989736,8095182
97,140,,4.0,1.45,,2989736,8178499
0,8,,4.0,1.18,,2989736,8261814
140,178,,0.42,1.45,,2989736,8261815
0,28,,4.0,1.18,,2989737,8011868
28,48,,4.0,1.3,,2989737,8095185
48,152,,1.4,1.45,,2989737,8178502
10,165,,14.11,1.23,,2989738,8011872
0,10,,14.11,1.08,,2989738,8261821
74,84,,,,,2989739,8011875
0,25,,14.11,1.58,,2989739,8095191
25,36,,1.41,1.63,,2989739,8178508
36,74,,4.0,1.63,,2989739,8261824
0,30,,4.0,1.55,,2989740,8178512
30,152,,4.0,1.55,,2989740,8261828
0,30,,4.0,1.28,,2989741,8178515
30,152,,4.0,1.25,,2989741,8261831
23,36,,1.41,1.35,,2989742,8011885
36,152,,14.11,1.35,,2989742,8095202
0,10,,1.41,1.28,,2989742,8178518
10,23,,1.41,1.3,,2989742,8261834
10,48,,0.42,1.3,,2989743,8011889
48,74,,4.23,1.35,,2989743,8095206
74,89,,,,,2989743,8178523
0,10,,1.41,1.28,,2989743,8261838
89,99,,,,,2989743,8261839
0,8,,4.23,1.4,,2989744,8011893
51,61,,,,,2989744,8011894
8,28,,1.41,1.38,,2989744,8095210
28,36,,4.23,1.38,,2989744,8178527
36,51,,,,,2989744,8261843
48,58,,1.41,1.53,,2989745,8011897
58,66,,,,,2989745,8095214
0,15,,4.23,1.45,,2989745,8178530
66,76,,,,,2989745,8178531
15,48,,1.41,1.5,,2989745,8261846
18,33,,1.41,1.38,,2989746,8011901
33,79,,0.42,1.4,,2989746,8095218
79,152,,42.34,1.55,,2989746,8178535
0,18,,4.23,1.28,,2989746,8261850
10,36,,1.41,1.3,,2989747,8011905
36,48,,0.42,1.25,,2989747,8095222
48,58,,,,,2989747,8178539
0,10,,4.23,1.3,,2989747,8261854
46,152,,14.11,1.55,,2989748,8011909
0,15,,4.23,1.5,,2989748,8095225
15,38,,1.41,1.5,,2989748,8178542
38,46,,1.41,1.5,,2989748,8261858
28,53,,0.42,1.3,,2989749,8011912
53,56,,,,,2989749,8095229
56,81,,,,,2989749,8178546
0,28,,1.41,1.45,,2989749,8261861
56,99,,1.41,1.35,,2989750,8011916
99,124,,,,,2989750,8095233
0,25,,4.23,1.3,,2989750,8178549
25,56,,4.23,1.3,,2989750,8261865
30,66,,0.0,1.3,,2989751,8011920
66,99,,1.41,1.53,,2989751,8095237
0,8,,4.23,1.3,,2989751,8178553
99,142,,,,,2989751,8178554
8,30,,1.41,1.3,,2989751,8261869
142,152,,42.34,1.6,,2989751,8261870
38,48,,0.0,,,2989759,8011951
0,13,,4.23,1.25,,2989759,8178584
13,38,,1.41,1.35,,2989759,8261900
20,46,,0.0,,,2989760,8011954
0,10,,4.23,1.2,,2989760,8178587
10,20,,1.41,1.4,,2989760,8261903
5,18,,4.23,1.4,,2989761,8011957
18,28,,,,,2989761,8095274
0,5,,4.23,1.3,,2989761,8261906
10,38,,14.11,1.5,,2989762,8178594
38,46,,42.34,1.5,,2989762,8261910
46,56,,,,,2989762,8011961
0,10,,14.11,1.5,,2989762,8095277
10,23,,1.41,1.25,,2989763,8095280
69,152,,141.14,1.55,,2989763,8095281
23,41,,0.42,1.4,,2989763,8178597
41,53,,,,,2989763,8261913
0,10,,4.23,1.2,,2989763,8011963
53,69,,,,,2989763,8011964
48,58,,,,,2989764,8011967
0,10,,4.23,1.3,,2989764,8095283
10,36,,1.41,1.3,,2989764,8178600
36,48,,0.42,1.25,,2989764,8261916
0,43,,4.0,1.25,,2989765,8095286
43,142,,1.41,1.4,,2989765,8178603
142,152,,4.0,1.43,,2989765,8261919
0,20,,14.11,1.45,,2989766,8011973
20,46,,14.11,1.45,,2989766,8095290
46,61,,141.14,1.53,,2989766,8178607
61,71,,,,,2989766,8261923
0,20,,14.11,1.65,,2989767,8011977
20,81,,14.11,1.65,,2989767,8095294
81,91,,,,,2989767,8178611
0,15,,4.0,1.1,,2989768,8011980
112,163,,4.0,1.2,,2989768,8011981
15,43,,1.41,1.2,,2989768,8095297
43,94,,1.41,1.2,,2989768,8178614
94,112,,1.41,1.2,,2989768,8261930
0,15,,4.0,1.55,,2989769,8095300
15,127,,0.0,1.65,,2989769,8178617
127,137,,,,,2989769,8261933
127,152,,4.23,1.35,,2989798,8012084
33,46,,1.41,1.4,,2989798,8095400
46,89,,1.41,1.4,,2989798,8178717
0,10,,4.23,1.3,,2989798,8262032
89,127,,1.41,1.4,,2989798,8262033
10,33,,4.23,1.3,,2989798,8012083
0,41,,1.4114,1.13,,2990940,7932417
41,117,,1.4114,1.33,,2990940,8015734
117,203,,4.2343,1.4,,2990940,8099051
20,53,,0.4234,1.3,,2990941,7932420
53,152,,0.0,1.3,,2990941,8015737
0,20,,0.4234,1.23,,2990941,8182369
0,20,,4.2343,1.4,,2990942,8015739
20,104,,4.2343,1.4,,2990942,8099056
104,114,,,,,2990942,8182372
0,20,,4.2343,1.23,,2990943,7932425
20,43,,4.2343,1.25,,2990943,8015742
43,53,,,,,2990943,8099059
0,10,,4.2343,1.28,,2990944,8015745
10,28,,1.4114,1.43,,2990944,8099062
28,152,,0.4234,1.43,,2990944,8182378
84,127,,1.4114,1.4,,2990945,7932432
127,152,,4.2343,1.3,,2990945,8015749
0,18,,1.4114,1.25,,2990945,8099065
18,84,,0.4234,1.4,,2990945,8182381
0,13,,4.2343,1.65,,2990946,7932435
13,38,,4.2343,1.65,,2990946,8015752
38,48,,,,,2990946,8099069
0,23,,4.2343,1.55,,2990947,7932438
23,152,,4.2343,1.55,,2990947,8015755
81,163,,14.1143,1.58,,2990948,7932441
0,15,,42.343,1.58,,2990948,8099074
15,81,,42.343,1.58,,2990948,8182390
0,18,,4.2343,,,2990949,7932443
18,41,,0.4234,,,2990949,8015760
41,102,,1.4114,,,2990949,8099077
102,178,,1.4114,,,2990949,8182393
102,152,,4.2343,1.3,,2990950,7932447
0,36,,4.2343,1.38,,2990950,8099080
36,102,,1.4114,1.38,,2990950,8182396
0,56,,4.2343,1.24,,2990951,8015766
56,152,,4.2343,1.4,,2990951,8099083
18,86,,4.2343,1.43,,2990952,7932452
86,157,,4.2343,1.48,,2990952,8015769
0,18,,4.2343,1.33,,2990952,8182401
0,38,,42.343,1.55,,2990953,8099088
38,152,,42.343,1.6,,2990953,8182404
10,20,,4.2343,,,2990954,7932457
20,94,,4.2343,,,2990954,8015774
94,152,,141.1433,,,2990954,8099091
0,10,,4.2343,,,2990954,8182406
0,15,,1.4114,1.48,,2990955,7932461
81,152,,14.1143,1.58,,2990955,7932462
15,36,,4.2343,1.53,,2990955,8015778
36,53,,4.2343,1.53,,2990955,8099095
53,81,,4.2343,1.58,,2990955,8182411
5,36,,4.2343,1.35,,2990956,7932465
36,152,,1.4114,1.45,,2990956,8015782
0,5,,4.2343,1.3,,2990956,8182414
33,58,,1.4114,,,2990957,7932469
58,69,,,,,2990957,8015785
0,13,,14.1143,,,2990957,8099102
13,33,,1.4114,,,2990957,8182418
0,152,,141.1433,2.18,,2990958,8182421
0,15,,14.1143,0.75,,2990959,8015791
15,56,,14.1143,0.75,,2990959,8099108
56,170,,42.343,1.55,,2990959,8182424
81,163,,14.1143,1.58,,2990960,7932478
0,15,,42.343,1.58,,2990960,8099111
15,81,,42.343,1.58,,2990960,8182427
30,46,,1.4114,1.45,,2990961,7932482
46,56,,,,,2990961,8015799
0,15,,4.2343,1.4,,2990961,8099115
15,30,,1.4114,1.45,,2990961,8182431
127,137,,,,,2990962,7932485
0,18,,14.1143,0.95,,2990962,8015801
18,48,,14.1143,1.3,,2990962,8099118
48,127,,42.343,1.5,,2990962,8182434
0,5,,4.2343,0.78,,2990963,7932488
5,38,,4.2343,0.78,,2990963,8015805
38,61,,4.2343,1.45,,2990963,8099122
61,157,,4.2343,1.45,,2990963,8182438
58,69,,,,,2990964,7932492
0,41,,42.343,1.58,,2990964,8099125
41,58,,141.1433,1.63,,2990964,8182441
142,160,,0.4234,1.4,,2990965,7932495
0,18,,4.2343,1.2,,2990965,8015811
18,69,,1.4114,1.3,,2990965,8099128
69,142,,0.4234,1.4,,2990965,8182444
36,48,,4.2343,,,2990966,7932498
48,58,,,,,2990966,8015815
0,18,,4.2343,,,2990966,8099131
18,36,,4.2343,,,2990966,8182447
0,8,,4.2343,0.75,,2990967,7932502
8,38,,4.2343,0.75,,2990967,8015819
38,79,,14.1143,1.25,,2990967,8099136
79,152,,42.343,1.5,,2990967,8182452
0,10,,4.2343,0.75,,2990968,7932506
122,152,,42.343,1.5,,2990968,7932507
10,36,,4.2343,0.75,,2990968,8015823
36,102,,4.2343,1.5,,2990968,8099140
102,122,,42.343,1.5,,2990968,8182456
28,51,,4.2343,1.38,,2990969,7932509
51,74,,1.4114,1.58,,2990969,8015826
74,213,,0.0,1.75,,2990969,8099143
0,28,,4.2343,1.15,,2990969,8182458
71,119,,1.4114,1.33,,2990970,7932513
119,152,,1.4114,1.33,,2990970,8015830
0,38,,4.2343,0.83,,2990970,8099146
38,71,,1.4114,1.33,,2990970,8182462
53,130,,4.2343,1.35,,2990971,7932517
130,152,,0.4234,1.5,,2990971,8015834
0,15,,4.2343,1.3,,2990971,8099150
15,53,,4.2343,1.3,,2990971,8182466
46,91,,1.4114,1.48,,2990972,7932520
91,152,,1.4114,1.48,,2990972,8015837
0,46,,4.2343,1.28,,2990972,8182469
0,152,,,,,2990973,7932523
0,64,,1.4114,1.3,,2990974,7932525
64,152,,1.4114,1.45,,2990974,8015842
36,69,,4.2343,1.53,,2990975,7932528
69,152,,4.2343,1.53,,2990975,8015845
0,36,,4.2343,1.53,,2990975,8182477
69,86,,1.4114,1.5,,2990976,7932531
86,155,,14.1143,1.6,,2990976,8015848
0,5,,1.4114,1.35,,2990976,8099164
5,69,,0.4234,1.4,,2990976,8182480
86,97,,,,,2990977,7932535
0,5,,4.2343,1.33,,2990977,8015851
5,18,,4.2343,1.43,,2990977,8099168
18,86,,4.2343,1.48,,2990977,8182484
0,36,,4.2343,1.55,,2990978,7932538
36,104,,4.2343,1.45,,2990978,8015855
104,152,,4.2343,1.55,,2990978,8099172
0,152,,,,,2990979,7932541
46,127,,14.1143,1.48,,2990980,7932544
127,137,,,,,2990980,8015861
0,33,,4.2343,0.73,,2990980,8099177
33,46,,14.1143,1.2,,2990980,8182493
8,28,,4.2343,0.8,,2990981,7932547
28,64,,4.2343,1.4,,2990981,8015864
64,112,,14.1143,1.5,,2990981,8099181
0,8,,4.2343,0.8,,2990981,8182496
112,152,,14.1143,1.5,,2990981,8182497
0,10,,4.2343,0.95,,2990982,8015868
10,64,,14.1143,1.35,,2990982,8099185
64,152,,42.343,1.45,,2990982,8182501
0,33,,4.2343,1.35,,2990983,7932554
33,69,,0.4234,1.65,,2990983,8015871
69,152,,1.4114,1.63,,2990983,8099188
5,140,,4.2343,1.45,,2990984,7932557
140,152,,42.343,1.45,,2990984,8015874
0,5,,4.2343,1.3,,2990984,8182506
0,15,,4.2343,1.2,,2990985,7932560
15,43,,4.2343,1.45,,2990985,8015877
43,152,,4.2343,1.5,,2990985,8099194
0,30,,14.1143,0.75,,2990986,7932563
30,43,,14.1143,0.75,,2990986,8015880
43,76,,42.343,1.4,,2990986,8099197
76,152,,0.4234,1.55,,2990986,8182513
38,66,,4.2343,1.4,,2990987,7932567
66,152,,14.1143,1.5,,2990987,8015884
0,5,,4.2343,0.75,,2990987,8099200
5,38,,4.2343,0.75,,2990987,8182516
130,152,,141.1433,,,2990988,7932571
0,13,,14.1143,0.75,,2990988,8015887
13,46,,14.1143,0.75,,2990988,8099204
46,130,,14.1143,1.35,,2990988,8182520
76,152,,0.4234,1.55,,2990989,7932575
0,30,,14.1143,0.75,,2990989,8015891
30,43,,14.1143,0.75,,2990989,8099208
43,76,,42.343,1.4,,2990989,8182524
66,152,,4.2343,1.53,,2991459,7934103
0,25,,4.2343,0.8,,2991459,8100736
25,66,,4.2343,1.53,,2991459,8184052
61,152,,14.1143,,,2991506,7934263
0,8,,4.2343,,,2991506,8017579
8,33,,4.2343,,,2991506,8100896
33,61,,14.1143,,,2991506,8184212
0,152,,,,,2991509,8184221
25,43,,14.1143,1.43,,2991542,7934371
43,132,,14.1143,1.4,,2991542,8017688
132,152,,14.1143,1.55,,2991542,8101005
0,25,,4.2343,0.88,,2991542,8184320
0,152,,141.1433,2.18,,2991543,8017691
61,84,,4.2343,1.4,,2991572,7934471
84,152,,4.2343,1.4,,2991572,8017788
0,36,,4.2343,1.2,,2991572,8101104
152,165,,14.1143,1.4,,2991572,8101105
36,61,,4.2343,1.38,,2991572,8184420
30,41,,,,,2991607,7934589
0,10,,4.2343,1.2,,2991607,8101222
10,30,,4.2343,1.45,,2991607,8184538
13,51,,1.4114,,,2991609,7934596
51,152,,4.2343,,,2991609,8017913
0,13,,4.2343,,,2991609,8184545
36,152,,42.343,1.6,,2991636,8184633
0,8,,42.343,1.3,,2991636,8018000
8,36,,42.343,1.55,,2991636,8101317
33,61,,14.1143,,,2991637,7934687
61,152,,14.1143,,,2991637,8018004
0,8,,4.2343,,,2991637,8101320
8,33,,4.2343,,,2991637,8184636
0,152,,,,,2991645,8184664
0,152,,141.1433,2.18,,2991671,7934801
23,56,,4.2343,1.38,,2992422,7937215
56,66,,,,,2992422,8020532
0,10,,4.2343,1.25,,2992422,8103848
10,23,,4.2343,1.3,,2992422,8187164
0,18,,14.1143,1.6,,2992423,8020535
18,66,,14.1143,1.6,,2992423,8103852
66,152,,42.343,1.5,,2992423,8187168
8,36,,1.4114,1.48,,2993556,7940811
36,46,,,,,2993556,8024128
46,130,,42.343,1.58,,2993556,8107445
0,8,,4.2343,1.43,,2993556,8190760
130,140,,,,,2993556,8190761
43,53,,,,,2995916,7948365
0,8,,4.0,1.25,,2995916,8031681
8,20,,1.4,1.25,,2995916,8114998
20,43,,0.42,1.25,,2995916,8198314
0,18,,4.0,1.3,,2995917,7948368
18,23,,1.4,1.4,,2995917,8031685
23,38,,0.42,1.4,,2995917,8115002
38,48,,,,,2995917,8198318
0,38,,4.0,1.4,,2995955,8031817
38,152,,4.0,1.53,,2995955,8115134
23,36,,4.0,1.38,,2995956,7948503
36,61,,4.0,1.38,,2995956,8031820
61,71,,,,,2995956,8115137
0,23,,4.0,1.3,,2995956,8198452
53,107,,4.0,1.33,,2995957,7948506
107,117,,,,,2995957,8031823
0,53,,4.0,1.3,,2995957,8198455
8,66,,4.0,1.3,,2995958,7948509
66,152,,4.0,1.3,,2995958,8031826
0,8,,4.0,1.3,,2995958,8198458
64,114,,1.41,1.4,,2995959,7948513
114,152,,4.23,1.4,,2995959,8031830
0,15,,4.23,1.28,,2995959,8115146
15,64,,4.23,1.35,,2995959,8198462
56,152,,4.0,1.55,,2995960,7948516
0,20,,4.0,1.5,,2995960,8115149
20,56,,4.0,1.55,,2995960,8198465
94,104,,,,,2995961,8198468
0,20,,4.0,1.13,,2995961,7948518
20,41,,4.0,1.23,,2995961,8031835
41,94,,4.0,1.23,,2995961,8115152
28,180,,4.0,1.33,,2995962,7948521
0,28,,4.0,1.25,,2995962,8198470
0,38,,4.0,1.43,,2995963,8115156
38,152,,4.0,1.48,,2995963,8198472
41,152,,4.0,1.35,,2995965,7948529
0,25,,4.0,1.3,,2995965,8115162
25,41,,4.0,1.35,,2995965,8198478
30,152,,4.0,1.48,,2995966,7948531
0,30,,4.0,1.38,,2995966,8198480
127,152,,4.0,1.5,,2995968,7948538
0,33,,1.41,1.38,,2995968,8115171
33,127,,0.42,1.25,,2995968,8198487
51,152,,141.14,1.65,,2995969,7948541
0,33,,4.0,1.45,,2995969,8115174
33,51,,4.0,1.55,,2995969,8198490
38,48,,,,,2995971,7948547
0,5,,14.11,1.58,,2995971,8031864
5,15,,4.0,1.55,,2995971,8115181
15,38,,4.0,1.5,,2995971,8198497
81,91,,,,,2995973,7948553
0,10,,14.11,1.58,,2995973,8031869
10,30,,14.11,1.55,,2995973,8115186
30,81,,14.11,1.65,,2995973,8198502
23,81,,4.0,1.5,,2995974,7948556
81,152,,141.14,1.65,,2995974,8031873
0,23,,4.0,1.45,,2995974,8198505
112,152,,4.0,1.55,,2995976,7948562
0,25,,4.0,1.4,,2995976,8115195
25,112,,4.0,1.45,,2995976,8198511
74,165,,14.11,1.48,,2995978,7948567
0,23,,14.11,1.45,,2995978,8115200
23,74,,14.11,1.38,,2995978,8198516
132,142,,,,,2995979,7948569
0,41,,4.0,1.3,,2995979,8115202
41,132,,4.0,1.33,,2995979,8198518
15,46,,1.41,1.35,,2995980,7948572
46,56,,1.41,1.5,,2995980,8031889
84,109,,0.0,,,2995980,8115205
56,84,,0.0,,,2995980,8115206
0,15,,4.0,1.4,,2995980,8198521
56,99,,,,,2995981,7948575
99,183,,4.0,1.53,,2995981,8031892
0,36,,4.0,1.55,,2995981,8115208
36,56,,4.0,1.38,,2995981,8198524
56,84,,0.0,,,2995982,8198528
0,15,,4.0,1.4,,2995982,7948578
15,46,,1.41,1.35,,2995982,8031895
46,56,,1.41,1.5,,2995982,8115212
84,109,,0.0,,,2995982,8198527
0,13,,4.0,1.55,,2995983,7948581
13,43,,4.0,1.55,,2995983,8031898
43,64,,4.0,1.55,,2995983,8115215
64,74,,,,,2995983,8198531
122,157,,4.0,1.53,,2995984,7948586
0,20,,4.0,1.55,,2995984,8031902
20,38,,4.0,1.38,,2995984,8031903
38,58,,4.0,1.38,,2995984,8115219
97,122,,4.0,1.53,,2995984,8115220
58,97,,,,,2995984,8198535
107,157,,14.11,1.48,,2995985,7948591
53,66,,14.11,1.38,,2995985,8031908
0,10,,14.11,1.45,,2995985,8115224
23,53,,14.11,1.38,,2995985,8115225
66,107,,14.11,1.38,,2995985,8198540
10,23,,14.11,1.38,,2995985,8198541
91,178,,42.34,1.6,,2995989,7948605
0,41,,42.34,1.35,,2995989,8115238
41,91,,42.34,1.4,,2995989,8198554
38,48,,1.41,1.45,,2995990,8031927
61,86,,4.0,1.55,,2995990,8115243
130,152,,42.34,1.85,,2995990,8115244
