"C2ca"||"H"||4||69|||94|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0.5|0.75|1||||1.15|1.23|1.3|||||1.4|||0.42|0.92|1.41|0.16|0.17|0.18|||||30.5|||16.1|||50||3|4.5|5.9|35|40|45|15|17.5|20|12|16|21|".49"|".49"|15|23|30|0|0|0|0|7|13|0|1|2|10|15|20|||||||8.5|8.6|9|||||||||||||||||||||||||||||||||"10313083"|"29204008"
"A11"||"H"||||0|||5|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||18.7|||2.5|||4|||4.1|||4.8|||3.3|||47.8||||||||27|33.5|40||||4|12|20||||1.15|1.2|1.25|||||1.37|||0.42|0.92|1.41|0.16|0.17|0.18|||||37.3|||28.6|||47||3|4.5|5.9|35|42.5|50|15|22.5|30|12|21|31|".28"|".28"|15|28|40|0|0|0|0|7|13|2|5|8|20|30|40|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313085"|"29204009"
"A12"||"H"||||5|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|90|92.5|95||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||2|6|10||||1.15|1.2|1.25|||||1.49|||0.42|0.92|1.41|0.15|0.17|0.18|||||33.6|||27.5|||49||6|7.5|8.9|35|42.5|50|15|22.5|30|13|21|31|".24"|".24"|15|28|40|0|0|0|0|7|13|2|5|8|20|30|40|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"10313085"|"29204010"
"C1cag"||"H"||||30|||71|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|90|92.5|95||7.2|||0.2|||0.4|||0.8|||2.3|||3.5|||47.8||||||||40|45|50||||0|0.5|1||||1.2|1.25|1.3|||||1.55|||0.42|0.92|1.41|0.15|0.17|0.18|||||31.2|||23|||49||6|7.5|8.9|35|42.5|50|15|22.5|30|13|21|31|".32"|".32"|15|28|40|0|0|0|0|7|13|2|5|8|15|22.5|30|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"10313085"|"29204011"
"A1b"||"H"||||71|||97|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||7.6|||0.3|||0.5|||0.9|||2.4|||3.5|||54.9||||||||35|37.5|40||||1|1.5|2||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.16|0.17|0.18|||||33.1|||20.3|||49||3|4.5|5.9|35|42.5|50|15|22.5|30|12|21|31|".37"|".37"|5|10|15|0|0|0|0|7|13|2|5|8|15|20|25|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313085"|"29204012"
"C2b"||"H"||||97|||178|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||18.7|||2.5|||4|||4.1|||4.8|||3.3|||47.8||||||||27|33.5|40||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.16|0.17|0.18|||||31.3|||17.3|||49||3|4.5|5.9|35|42.5|50|15|22.5|30|12|21|31|".37"|".37"|15|28|40|0|0|0|0|7|13|2|5|8|10|17.5|25|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313085"|"29204013"
"Ap"||"H"||1||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|80|85|90|60|70|80||43.8|||4.3|||5.9|||7.8|||13.5|||12.3|||40.2||||||||12|16|20||||2|5|8||||1.15|1.2|1.25|||||1.25|||4.23|9.17|14.11|0.14|0.16|0.17|||||28.5|||13.3|||50||0|1.5|2.9|26|37|48|7|10|13|1|6|12|".24"|".24"|3|9|15|0|0|0|0|7|13|0|2|4|10.8|14.5|18|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313086"|"29204014"
"A1&AC"||"H"||2||18|||51|||||0|0|0|0|0|0|100|100|100|100|100|100|80|85|90|50|55|60||61.3|||0.4|||1.3|||4.4|||20.7|||34.5|||23.7||||||||12|15|18||||1|1.5|2||||1.2|1.25|1.3|||||1.31|||4.23|9.17|14.11|0.14|0.15|0.16|||||18.9|||9.3|||49||0|1.5|2.9|24|29|33|7|9|12|0|2|5|".43"|".43"|3|9|15|0|0|0|0|7|13|0|2|4|10.5|13|15.5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313086"|"29204015"
"C1ca"||"H"||3||51|||66|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||29.7|||2.5|||3.5|||4.9|||9.3|||9.5|||54.3||||||||12|16|20||||0.5|0.75|1||||1.2|1.25|1.3|||||1.31|||4.23|9.17|14.11|0.16|0.17|0.18|||||24.7|||8.9|||49||0|1.5|2.9|23|28|33|7|10|13|2|6|11|".49"|".49"|15|23|30|0|0|0|0|7|13|0|2|4|10.2|13.4|16.6|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"10313086"|"29204016"
"A1b"||"H"||4||66|||79|||||0|0|0|0|0|0|100|100|100|100|100|100|80|85|90|50|55|60||61.3|||0.4|||1.3|||4.4|||20.7|||34.5|||23.7||||||||12|15|18||||1|1.5|2||||1.2|1.25|1.3|||||1.31|||4.23|9.17|14.11|0.14|0.15|0.16|||||18.9|||9.3|||49||0|1.5|2.9|24|29|33|7|9|12|0|2|5|".43"|".43"|1|3|5|0|0|0|0|7|13|0|2|4|10.5|13|15.5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313086"|"29204017"
"IIC2"||"H"||5||79|||97|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|50|55|60||29.7|||2.5|||3.5|||4.9|||9.3|||9.5|||54.3||||||||12|16|20||||0.5|0.75|1||||1.2|1.25|1.3|||||1.31|||4.23|9.17|14.11|0.16|0.17|0.18|||||24.7|||8.9|||49||0|1.5|2.9|23|28|33|7|10|13|0|2|5|".49"|".49"|3|9|15|0|0|0|0|7|13|0|2|4|10.2|13.4|16.6|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313086"|"29204018"
"IIIC3-5"||"H"||6||97|||173|||||0|0|0|0|0|0|100|100|100|90|95|100|50|60|70|5|20|35||79.2|||3.6|||12.8|||20.7|||27|||15.1|||15.8||||||||0|5|10||||0|0.5|1||||1.4|1.5|1.6|||||1.57|||14.11|77.63|141.14|0.05|0.08|0.11||17.8|||12.2|||3.6|||38||0|1.5|2.9|0|18|24|0|2|6|0|0|0|".24"|".24"|1|8|15|0|0|0|0|7|13|0|2|4|0|4.6|8.9|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313086"|"29204019"
"A"||"H"||1||0|||5|||||0|0|0|0|0|0|100|100|100|100|100|100|96|96|100|85|85|94||18.7|||1.5|||2.1|||3|||5.9|||6.2|||63.3||||||||18|18|27||||2|3.78|4||||1.1|1.15|1.2|||||1.2|||1.41|2.82|4.23|0.16|0.17|0.18|||||27.7|||12.3|||52||0|1.5|2.9|31|36|45|11|12|18|7|9|14|".37"|".37"|3|9|15|0|0|0|0|2|13|2|8|16|15|21|25|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313088"|"29204020"
"E"||"H"||2||5|||13|||||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|97|100||4.8|||0|||0.1|||0.3|||1.4|||3|||65.2||||||||27|30|35||||1|2.2|3||||1.1|1.15|1.2|||||1.31|||0.42|0.92|1.41|0.16|0.17|0.18|||||30.5|||16|||53||3|4.5|5.9|39|45|51|19|21|25|14|18|23|".43"|".43"|3|9|15|0|0|0|0|9|13|2|8|16|15|23|25|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313088"|"29204021"
"Btn"||"H"||3||13|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|94|99|100|83|88|93||17.7|||0.2|||0.4|||1.2|||5.1|||10.8|||47.3||||||||30|35|40||||1|1.4|2||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.11|0.13|0.15|||||32.3|||19|||50||3|4.5|5.9|41|47|53|21|25|29|16|21|26|".37"|".37"|3|9|15|0|0|0|0|9|13|8|12|16|15|23|25|||||||9.1|10.1|11|||||||||||||||||||||||||||||||||"10313088"|"29204022"
"Btkn1&Btkn2"||"H"||4||23|||46|||||0|0|0|0|0|0|100|100|100|100|100|100|89|99|100|84|94|99||8|||0.3|||0.5|||0.9|||2.5|||3.8|||42||||||||40|50|55||||1|1.29|2||||1.2|1.25|1.3|||||1.55|||0.42|0.92|1.41|0.02|0.06|0.1|||||33.4|||27.1|||50||6|7.5|8.9|51|61|68|29|36|40|22|32|40|".28"|".28"|15|23|30|0|0|0|13|45|50|12|18|32|20|25|30|||||||8.5|9.1|9.6|||||||||||||||||||||||||||||||||"10313088"|"29204023"
"Czg1"||"H"||5||46|||109|||||0|0|0|0|0|0|100|100|100|100|100|100|89|99|100|84|94|99||8.1|||0.3|||0.5|||0.9|||2.6|||3.8|||41.9||||||||40|50|55||||0|0.73|1||||1.2|1.28|1.35|||||1.59|||0.42|0.92|1.41|0|0.01|0.02|||||33.2|||26.9|||49||6|7.5|8.9|49|60|66|29|36|40|22|32|40|".28"|".28"|20|25|30|0|0|0|13|47|60|30|45|60|15|22|25|||||||8.5|9.1|9.6|||||||||||||||||||||||||||||||||"10313088"|"29204024"
"2Czg2&2Czg3"||"H"||6||109|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|92|98|100|87|93|100||8.6|||0.5|||0.8|||0.8|||2.8|||3.7|||65.4||||||||20|26|35||||0|0.68|1||||1.2|1.28|1.35|||||1.34|||0.42|2.33|4.23|0|0.01|0.02|||||29.1|||14.1|||49||0|1.5|2.9|29|36|45|13|18|25|7|14|21|".49"|".49"|25|33|40|0|0|0|13|56|60|30|45|60|10|15|20|||||||8.5|9.1|9.6|||||||||||||||||||||||||||||||||"10313088"|"29204025"
"H1"||"H"||||0|||3|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.02|0.05|0.08|||||30.5|||16|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|5|10|15|0|1|2|100|200|1000|100|175|250|10|15|20|||||||8.5|9|9|||||||||||||||||||||||||||||||||"10313089"|"29204026"
"H2"||"H"||||3|||10|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.5|||16|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|5|10|15|0|1|2|70|125|950|50|90|130|10|15|20|||||||8.5|8.9|9|||||||||||||||||||||||||||||||||"10313089"|"29204027"
"H3"||"H"||||10|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|70|100|950|50|80|130|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313089"|"29204028"
"H4"||"H"||||20|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|70|90|950|50|70|130|10|15|20|||||||8.5|8.6|9|||||||||||||||||||||||||||||||||"10313089"|"29204029"
"H5"||"H"||||30|||102|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|70|85|950|50|65|130|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313089"|"29204030"
"H6"||"H"||||102|||145|||||0|0|0|0|0|0|100|100|100|100|100|100|70|77.5|85|40|47.5|55||65.4|||0.1|||3|||14.8|||31.4|||16.1|||19.6||||||||10|15|20||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||1.41|2.82|4.23|0.01|0.03|0.05|||||19.7|||10.1|||43||0|1.5|2.9|15|20|25|5|7.5|10|0|0|2|".32"|".32"|5|10|15|0|1|2|70|80|950|50|60|130|5|7.5|10|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313089"|"29204031"
"B1"||"H"||||20|||28|||||0|0|0|0|5|10|60|70|80|55|65|75|30|40|50|15|22.5|30||68.5|||15.8|||18.4|||14.3|||13|||7|||19||||||||10|12.5|15||||0.5|0.75|1||||1.35|1.43|1.5|||||1.52|||14.11|28.23|42.34|0.07|0.08|0.09|||||13.4|||6.1|||26||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".10"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|15|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"10313091"|"29204032"
"B2&B3"||"H"||||28|||64|||||0|0|0|0|5|10|60|70|80|55|65|75|30|40|50|15|22.5|30||68.5|||15.8|||18.4|||14.3|||13|||7|||19||||||||10|12.5|15||||0|0.25|0.5||||1.35|1.43|1.5|||||1.52|||14.11|28.23|42.34|0.07|0.08|0.09|||||12.9|||5.6|||26||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".10"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|15|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"10313091"|"29204033"
"C1"||"H"||||64|||84|||||0|0|0|0|5|10|55|60|65|50|55|60|30|35|40|15|20|25||68.5|||15.8|||18.4|||14.3|||13|||7|||19||||||||10|12.5|15||||0|0.25|0.5||||1.35|1.43|1.5|||||1.53|||14.11|28.23|42.34|0.07|0.08|0.09|||||11.5|||5|||22||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".10"|".20"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|15|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"10313091"|"29204034"
"C2"||"H"||||84|||152|||||0|0|0|0|8|15|25|35|45|20|30|40|10|20|30|0|2.5|5||96|||0.7|||13.1|||37.2|||37.8|||7.2|||1.5||||||||0|2.5|5||||0|0.25|0.5||||1.5|1.55|1.6|||||1.73|||141|423|705|0.02|0.03|0.04||4.8|||3.1|||0.8|||10||0|1.5|2.9|0|0|0|0|0|0|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|1|2|0|5|10|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"10313091"|"29204035"
"Ap1&Ap2"||"H"||||0|||20|||||0|0|0|0|5|10|60|70|80|55|65|75|30|40|50|15|22.5|30||67|||16.3|||16.9|||13.2|||12.9|||7.7|||24||||||||6|9|12||||1|2|3||||1.3|1.35|1.4|||||1.43|||14.11|28.23|42.34|0.07|0.08|0.09|||||13.1|||5.7|||28||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".10"|".24"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|15|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"10313091"|"29204036"
"A11"||"H"||||0|||23|||||0|5|10|25|35|45|45|55|65|40|50|60|35|47.5|60|30|40|50||30.4|||2.5|||3.6|||5|||9.5|||9.8|||55.6||||||||10|14|18||||2|3.5|5||||1.15|1.23|1.3|||||1.35|||4.23|9.17|14.11|0.09|0.11|0.13|||||12.8|||5.3|||14||0|1.5|2.9|20|25|30|0|5|10|0|0|2|".15"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|15|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"10313092"|"29204037"
"A12"||"H"||||23|||51|||||0|8|15|25|35|45|45|55|65|40|50|60|35|47.5|60|30|40|50||30.4|||2.5|||3.6|||5|||9.5|||9.8|||55.6||||||||10|14|18||||1|2|3||||1.15|1.23|1.3|||||1.35|||4.23|9.17|14.11|0.09|0.11|0.13|||||11.6|||4.3|||14||0|1.5|2.9|20|25|30|0|5|10|0|0|2|".15"|".49"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|15|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"10313092"|"29204038"
"B2"||"H"||||51|||132|||||0|8|15|35|45|55|35|45|55|30|40|50|25|37.5|50|20|27.5|35||30.4|||2.5|||3.6|||5|||9.5|||9.8|||55.6||||||||10|14|18||||0|0.5|1||||1.15|1.23|1.3|||||1.4|||4.23|9.17|14.11|0.08|0.09|0.1|||||7.7|||2.5|||||0|1.5|2.9|20|25|30|0|5|10|0|0|0|".15"|".49"|0|0|0|0|0|0|0|0|0|0|1|2|0|5|10|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"10313092"|"29204039"
"C1"||"H"||||132|||183|||||0|8|15|45|53|60|25|35|45|20|30|40|15|27.5|40|15|25|35||30.4|||2.5|||3.6|||5|||9.5|||9.8|||55.6||||||||10|14|18||||0|0.5|1||||1.15|1.23|1.3|||||1.5|||4.23|9.17|14.11|0.07|0.08|0.09|||||5.2|||1.7|||||0|1.5|2.9|20|25|30|0|5|10|0|0|0|".15"|".49"|3|9|15|0|0|0|0|0|0|0|1|2|0|5|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313092"|"29204040"
"Ap"||"H"||||0|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||11.3|||0.1|||0.4|||0.9|||3.3|||6.6|||67.7||||||||18|21|24||||2|3|4||||1.15|1.23|1.3|||||1.29|||1.41|2.82|4.23|0.16|0.17|0.18|||||28.8|||13.7|||49||0|1.5|2.9|25|30|35|10|12.5|15|4|8|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|1|2|20|25|30|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313097"|"29204041"
"A1"||"H"||||30|||43|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||9.4|||0.1|||0.3|||0.7|||2.8|||5.5|||67.1||||||||20|23.5|27||||1|1.5|2||||1.15|1.23|1.3|||||1.4|||1.41|2.82|4.23|0.16|0.17|0.18|||||28.5|||13.2|||50||3|4.5|5.9|25|30|35|10|12.5|15|4|8|13|".49"|".49"|0|0|0|0|0|0|0|0|0|0|1|2|20|25|30|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313097"|"29204042"
"B21"||"H"||||43|||61|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||9.2|||0.1|||0.3|||0.7|||2.7|||5.4|||66.3||||||||22|24.5|27||||0|0.5|1||||1.15|1.23|1.3|||||1.4|||1.41|2.82|4.23|0.16|0.17|0.18|||||28|||12.6|||50||3|4.5|5.9|30|32.5|35|10|12.5|15|5|8|13|".55"|".55"|1|2|3|0|0|0|0|0|0|0|1|2|20|25|30|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313097"|"29204043"
"B22"||"H"||||61|||76|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.15|1.23|1.3|||||1.4|||0.42|0.92|1.41|0.16|0.17|0.18|||||30.3|||15.8|||50||3|4.5|5.9|35|40|45|15|17.5|20|12|16|21|".49"|".49"|1|2|3|0|0|0|0|0|0|0|1|2|20|25|30|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313097"|"29204044"
"C1ca"||"H"||||76|||107|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.15|1.23|1.3|||||1.4|||0.42|0.92|1.41|0.16|0.17|0.18|||||30.3|||15.8|||50||3|4.5|5.9|35|40|45|15|17.5|20|12|16|21|".49"|".49"|5|10|15|0|0|0|0|0|0|0|1|2|20|25|30|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313097"|"29204045"
"IIC2&C3"||"H"||||107|||152|||||0|0|0|0|5|10|55|60|65|50|55|60|30|35|40|15|20|25||68.5|||5.1|||14.2|||17|||20.3|||11.9|||24||||||||5|7.5|10||||0|0.5|1||||1.4|1.45|1.5|||||1.55|||14.11|77.63|141.14|0.07|0.08|0.09|||||9.6|||3.4|||22||0|1.5|2.9|10|15|20|0|2.5|5|0|0|0|".15"|".28"|3|7|10|0|0|0|0|0|0|0|1|2|5|10|15|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313097"|"29204046"
"Ap"||"H"||||0|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||11.3|||0.1|||0.4|||0.9|||3.3|||6.6|||67.7||||||||18|21|24||||2|3|4||||1.15|1.23|1.3|||||1.29|||1.41|2.82|4.23|0.16|0.17|0.18|||||28.8|||13.7|||49||0|1.5|2.9|25|30|35|10|12.5|15|4|8|13|".37"|".37"|0|0|0|0|0|0|0|0|0|0|1|2|20|25|30|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313099"|"29204047"
"A1"||"H"||||30|||43|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||9.4|||0.1|||0.3|||0.7|||2.8|||5.5|||67.1||||||||20|23.5|27||||1|1.5|2||||1.15|1.23|1.3|||||1.4|||1.41|2.82|4.23|0.16|0.17|0.18|||||28.5|||13.2|||50||3|4.5|5.9|25|30|35|10|12.5|15|4|8|13|".49"|".49"|0|0|0|0|0|0|0|0|0|0|1|2|20|25|30|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313099"|"29204048"
"B21"||"H"||||43|||61|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||9.2|||0.1|||0.3|||0.7|||2.7|||5.4|||66.3||||||||22|24.5|27||||0|0.5|1||||1.15|1.23|1.3|||||1.4|||1.41|2.82|4.23|0.16|0.17|0.18|||||28|||12.6|||50||3|4.5|5.9|30|32.5|35|10|12.5|15|5|8|13|".55"|".55"|1|2|3|0|0|0|0|0|0|0|1|2|20|25|30|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313099"|"29204049"
"B22"||"H"||||61|||76|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.15|1.23|1.3|||||1.4|||0.42|0.92|1.41|0.16|0.17|0.18|||||30.3|||15.8|||50||3|4.5|5.9|35|40|45|15|17.5|20|12|16|21|".49"|".49"|1|2|3|0|0|0|0|0|0|0|1|2|20|25|30|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10313099"|"29204050"
"C1ca"||"H"||||76|||107|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.15|1.23|1.3|||||1.4|||0.42|0.92|1.41|0.16|0.17|0.18|||||30.3|||15.8|||50||3|4.5|5.9|35|40|45|15|17.5|20|12|16|21|".49"|".49"|5|10|15|0|0|0|0|0|0|0|1|2|20|25|30|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313099"|"29204051"
"IIC2&C3"||"H"||||107|||152|||||0|0|0|0|5|10|55|60|65|50|55|60|30|35|40|15|20|25||68.5|||5.1|||14.2|||17|||20.3|||11.9|||24||||||||5|7.5|10||||0|0.5|1||||1.4|1.45|1.5|||||1.55|||14.11|77.63|141.14|0.07|0.08|0.09|||||9.6|||3.4|||22||0|1.5|2.9|10|15|20|0|2.5|5|0|0|0|".15"|".28"|3|7|10|0|0|0|0|0|0|0|1|2|5|10|15|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313099"|"29204052"
"H1"||"H"||||0|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|70|77.5|85|50|57.5|65||62|||0|||0.1|||2.2|||23.9|||35.8|||25||||||||10|13|18||||1|2|3||||1.3|1.4|1.5|||||1.46|||14.11|28.23|42.34|0.14|0.15|0.16|||||20.5|||11|||44||0|1.5|2.9|10|15|20|0|2.5|5|0|0|0|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1.9|2|5|10|15|||||||7.4|7.7|7.8|||||||||||||||||||||||||||||||||"10313102"|"29204053"
"H2"||"H"||||20|||46|||||0|0|0|0|0|0|100|100|100|100|100|100|70|77.5|85|40|47.5|55||66.1|||0.1|||3.1|||15|||31.7|||16.2|||20.9||||||||10|13|18||||1|1.5|2||||1.35|1.4|1.45|||||1.46|||14.11|28.23|42.34|0.1|0.11|0.12|||||19.8|||10.2|||44||0|1.5|2.9|10|15|20|0|2.5|5|0|0|0|".28"|".28"|0|0|0|0|0|0|0|0|0|0|1.6|2|5|10|15|||||||7.4|7.5|7.8|||||||||||||||||||||||||||||||||"10313102"|"29204054"
"H3"||"H"||||46|||71|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|50|57.5|65||67.6|||0.3|||4.7|||15|||29.4|||18.2|||22.4||||||||8|10|16||||0.5|0.75|1||||1.35|1.43|1.5|||||1.5|||14.11|28.23|42.34|0.14|0.15|0.16|||||17.2|||7.5|||43||0|1.5|2.9|10|15|20|0|2.5|5|0|0|0|".32"|".32"|0|0|0|0|0|0|0|0|0|0|1.5|2|5|10|15|||||||6.6|7.3|7.3|||||||||||||||||||||||||||||||||"10313102"|"29204055"
"H4"||"H"||||71|||102|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|50|57.5|65||63.5|||0.3|||1.1|||3.8|||20.4|||37.9|||25.5||||||||8|11|16||||0|0.25|0.5||||1.35|1.43|1.5|||||1.5|||14.11|28.23|42.34|0.14|0.15|0.16|||||17.3|||7.6|||44||0|1.5|2.9|10|15|20|0|2.5|5|0|0|0|".49"|".49"|10|14|30|0|0|0|3|12|20|0|1.6|2|5|10|15|||||||7.4|7.6|7.8|||||||||||||||||||||||||||||||||"10313102"|"29204056"
"H5"||"H"||||102|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|67.5|75||45|||4.5|||6.1|||8|||13.8|||12.6|||43||||||||8|12|16||||0|0.25|0.5||||1.3|1.4|1.5|||||1.46|||14.11|28.23|42.34|0.14|0.16|0.17|||||22.8|||7.1|||45||0|1.5|2.9|10|15|20|0|2.5|5|0|0|1|".43"|".43"|10|15|30|0|0|0|0|0|0|0|1.1|2|5|10|15|||||||7.4|7.8|7.8|||||||||||||||||||||||||||||||||"10313102"|"29204057"
